posted_datetime,engagement_score,sentiment_score,like_count,comment_count,share_count,gunluk_post_sayisi,Lag_1_Etkilesim,Lag_2_Etkilesim,Lag_7_Etkilesim,Lag_1_Duygu,Rolling_7_Etkilesim_Ort,Rolling_7_Etkilesim_Std,Rolling_14_Etkilesim_Ort,Rolling_7_Duygu_Ort
2025-10-29,0.75,0.3,12092,2615,21,1,0.7599999999999999,0.63,0.44,-0.06166666666666667,0.5147619047619048,0.28528807495983044,0.5032380952380952,-0.12261904761904766
2025-10-30,0.7166666666666667,-0.38999999999999996,30029,8971,5076,3,0.75,0.7599999999999999,0.07,0.3,0.6071428571428571,0.21273943871099488,0.523,-0.22833333333333333
2025-10-31,0.5333333333333333,0.14666666666666667,38340,9200,6868,3,0.7166666666666667,0.75,0.165,-0.38999999999999996,0.6597619047619048,0.10175510075225232,0.5018095238095238,-0.1423809523809524
2025-11-01,0.33999999999999997,0.28500000000000003,31287,2694,4009,2,0.5333333333333333,0.7166666666666667,0.515,0.14666666666666667,0.6347619047619047,0.15222859446748305,0.4891904761904762,-0.08452380952380954
2025-11-02,0.335,-0.235,21111,7401,3730,2,0.33999999999999997,0.5333333333333333,0.7133333333333334,0.28500000000000003,0.5807142857142856,0.1836105407862822,0.4871666666666667,-0.11428571428571432
2025-11-03,,,0,0,0,0,0.335,0.33999999999999997,0.63,-0.235,,,,
2025-11-04,0.6475,-0.13999999999999999,55866,9015,5267,4,,0.335,0.7599999999999999,,,,,
2025-11-05,0.21000000000000002,0.32999999999999996,23850,7170,1100,2,0.6475,,0.75,-0.13999999999999999,,,,
2025-11-06,0.24,-0.585,18331,5404,1127,2,0.21000000000000002,0.6475,0.7166666666666667,0.32999999999999996,,,,
2025-11-07,0.71,0.16499999999999998,23367,6201,2979,2,0.24,0.21000000000000002,0.5333333333333333,-0.585,,,,
2025-11-08,0.10500000000000001,0.585,21932,7304,3405,2,0.71,0.24,0.33999999999999997,0.16499999999999998,,,,
2025-11-09,0.62,0.0,22503,9125,5084,3,0.10500000000000001,0.71,0.335,0.585,,,,
2025-11-10,0.4,0.30000000000000004,37934,8974,5416,4,0.62,0.10500000000000001,,0.0,0.41892857142857143,0.24220281249595824,,0.09357142857142853
2025-11-11,0.604,0.354,15853,10367,6055,5,0.4,0.62,0.6475,0.30000000000000004,0.4127142857142857,0.2358351926563082,,0.1641428571428571
2025-11-12,0.45,0.31499999999999995,45889,14343,5586,4,0.604,0.4,0.21000000000000002,0.354,0.447,0.21824222017443523,,0.16199999999999995
2025-11-13,,,0,0,0,0,0.45,0.604,0.24,0.31499999999999995,,,,
2025-11-14,0.44,0.61,343,3385,1919,1,,0.45,0.71,,,,,
2025-11-15,0.41000000000000003,0.21999999999999997,23529,7010,3866,2,0.44,,0.10500000000000001,0.61,,,,
2025-11-16,0.4025,0.26,30791,8270,5656,4,0.41000000000000003,0.44,0.62,0.21999999999999997,,,,
2025-11-17,0.84,-0.13,19648,6580,3276,2,0.4025,0.41000000000000003,0.4,0.26,,,,
2025-11-18,0.442,0.242,80011,17074,6751,5,0.84,0.4025,0.604,-0.13,,,,
2025-11-19,0.5725,0.07999999999999997,36137,7561,7079,4,0.442,0.84,0.45,0.242,,,,
2025-11-20,0.245,0.645,16591,8669,2510,2,0.5725,0.442,,0.07999999999999997,0.4788571428571428,0.18588632599111818,,0.27528571428571424
2025-11-21,0.46499999999999997,-0.33999999999999997,21858,2708,996,2,0.245,0.5725,0.44,0.645,0.4824285714285714,0.1852544260765514,,0.1395714285714285
2025-11-22,0.19,-0.6,16288,583,1263,1,0.46499999999999997,0.245,0.41000000000000003,-0.33999999999999997,0.451,0.21574270941718207,,0.022428571428571385
2025-11-23,0.59,-0.13,1218,918,1215,1,0.19,0.46499999999999997,0.4025,-0.6,0.4777857142857143,0.22030884706529183,,-0.03328571428571433
2025-11-24,0.48200000000000004,-0.192,54605,13866,6513,5,0.59,0.19,0.84,-0.13,0.4266428571428572,0.15369090037195693,,-0.04214285714285719
2025-11-25,0.4266666666666667,0.06,12632,9822,7163,3,0.48200000000000004,0.59,0.442,-0.192,0.42445238095238097,0.15354474297493229,,-0.0681428571428572
2025-11-26,0.595,-0.22499999999999998,37864,11983,3696,4,0.4266666666666667,0.48200000000000004,0.5725,0.06,0.4276666666666667,0.15734886928944422,,-0.11171428571428575
2025-11-27,0.434,-0.442,34537,12278,6345,5,0.595,0.4266666666666667,0.245,-0.22499999999999998,0.4546666666666667,0.13547570507905343,0.46676190476190477,-0.267
2025-11-28,0.58,-0.25333333333333335,29005,6289,5295,3,0.434,0.595,0.46499999999999997,-0.442,0.4710952380952382,0.1436630206144348,0.4767619047619048,-0.2546190476190477
2025-11-29,0.63,0.15,35201,11666,7374,4,0.58,0.434,0.19,-0.25333333333333335,0.533952380952381,0.08407677896961176,0.49247619047619046,-0.14747619047619054
2025-11-30,0.515,-0.745,27057,2360,2811,2,0.63,0.58,0.59,0.15,0.5232380952380952,0.08044430193796125,0.5005119047619048,-0.23533333333333337
2025-12-01,0.5425,-0.10999999999999999,35257,5244,5757,4,0.515,0.63,0.48200000000000004,-0.745,0.5318809523809523,0.07850187036493993,0.4792619047619047,-0.22361904761904766
